component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
f074568d8fe79749bc0b4f3c,mbarbine__mailthing-main,integration,"integration,security,logic",integration-module,auth-and-keys,config,config,utils/stripe/config.ts,.ts,17,stripe,stripe,stripe,next-react,pnpm,90,50,catalog-only,True,none,none,secondary,"Integration component for auth-and-keys; review for shared connector, webhook, API client, or protocol adapter.",exports:stripe | imports:stripe | integration-score:55 | security-score:55 | logic-score:45 | uses-env,a4868f6501506b9e
5126afa9ff0c9efe3cf3b15d,mbarbine__mailthing-main,integration,integration,integration-module,seo-and-metadata,stripe-fixtures,stripe-fixtures,fixtures/stripe-fixtures.json,.json,91,,,,next-react,pnpm,55,55,catalog-only,False,none,none,none,"Integration component for seo-and-metadata; review for shared connector, webhook, API client, or protocol adapter.",integration-score:55,fc1133469c0600cc
7ca2acbf00846d429bf2f0c1,mbarbine__news-api,integration,"integration,automation",integration-module,deployment,vercel,vercel,src/vercel.json,.json,4,,,,svelte,pnpm,60,50,catalog-only,False,none,secondary,none,"Integration component for deployment; review for shared connector, webhook, API client, or protocol adapter.",integration-score:55 | automation-score:50,351b0b87623e8fa1
541c064737873693e4011e9a,mbarbine__onboard-platphorm-boilerplate-repo,integration,"integration,observability,ai",mcp,observability,bulk-import-benchmark.test,bulk-import-benchmark,__tests__/integration/mcp/bulk-import-benchmark.test.ts,.ts,101,,"@/app/api/mcp/route,@modelcontextprotocol/sdk/client/index.js,@modelcontextprotocol/sdk/inMemory.js,vitest","@/app,@modelcontextprotocol/sdk,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","imports:@/app/api/mcp/route, @modelcontextprotocol/sdk/client/index.js, @modelcontextprotocol/sdk/inMemory.js, vitest | integration-score:55 | observability-score:55 | ai-score:45",4edc4b4745856404
a3a774cb3373708d8f081794,mbarbine__ph3ar-admin-dashboard,integration,integration,mcp,mcp,mcp,mcp,public/.well-known/mcp.json,.json,10,,,,next-react,pnpm,50,55,catalog-only,True,none,none,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.",integration-score:55,955a1c39c0b5ea60
d57a7f1112668f4fc58b6a88,mbarbine__platphorm-ascii,integration,"integration,observability,security,automation",webhook,observability,webhooks-advanced.test,webhooks-advanced,__tests__/webhooks-advanced.test.ts,.ts,69,SITE_URL,"@/app/api/v1/webhooks/test/route,@/app/api/webhooks/route,vitest","@/app,vitest",next-react,pnpm,90,40,site-specific-or-low-confidence,True,none,secondary,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","exports:SITE_URL | imports:@/app/api/v1/webhooks/test/route, @/app/api/webhooks/route, vitest | integration-score:55 | observability-score:55 | security-score:55 | automation-score:45 | uses-env",7f7de2eaed6cc784
6204d2675cdfbea3c8c3bacc,mbarbine__platphorm-ascii,integration,"integration,observability,ai",mcp,observability,mcp-client.test,mcp-client,__tests__/mcp-client.test.ts,.ts,440,ENDPOINT,"@/lib/mcp-client,vitest","@/lib,vitest",next-react,pnpm,90,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","exports:ENDPOINT | imports:@/lib/mcp-client, vitest | integration-score:55 | observability-score:55 | ai-score:45",1d6e04bb3d581233
a41e834d0d2aabb4b6f520ea,mbarbine__platphorm-ascii,integration,"integration,security,discovery,process,automation",openapi,mcp,openapi-spec.test,openapi-spec,__tests__/openapi-spec.test.ts,.ts,26,,"@/lib/ascii/openapi,vitest","@/lib,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,secondary,secondary,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/ascii/openapi, vitest | integration-score:55 | security-score:55 | discovery-score:55 | process-score:45 | automation-score:45",328dad2fce7672a7
e44c28ac6a694eaee1b1c56d,mbarbine__platphorm-ascii,integration,"integration,observability,security,ai",mcp,observability,mcp-client-advanced.test,mcp-client-advanced,__tests__/mcp-client-advanced.test.ts,.ts,368,ENDPOINT,"@/lib/mcp-client,vitest","@/lib,vitest",next-react,pnpm,90,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","exports:ENDPOINT | imports:@/lib/mcp-client, vitest | integration-score:55 | observability-score:55 | security-score:55 | ai-score:45",2bdc92f2a1db625b
6fda437a19a88b9498a8960c,mbarbine__platphorm-ascii,integration,"integration,observability,security,automation,ai",mcp,mcp,mcp-integration.test,mcp-integration,__tests__/mcp-integration.test.ts,.ts,69,SITE_URL,"@/app/api/mcp/route,vitest","@/app,vitest",next-react,pnpm,90,40,site-specific-or-low-confidence,True,none,secondary,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.","exports:SITE_URL | imports:@/app/api/mcp/route, vitest | integration-score:55 | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45 | uses-env",eca112b00eb926d9
b78cac42668ba5d251c6b8f6,mbarbine__platphorm-browserops,integration,"integration,security,ai",mcp,mcp,mcp-json-rpc.test,mcp-json-rpc,tests/mcp-json-rpc.test.ts,.ts,32,,"@/lib/mcp/server,vitest","@/lib,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/mcp/server, vitest | integration-score:55 | security-score:55 | ai-score:45 | uses-env",8d11fb80eac13159
ece2dc4136a9e7b63b814e2a,mbarbine__platphorm-codex,integration,"integration,observability",mcp,ai,client.test,client,__tests__/mcp/client.test.ts,.ts,249,,"@/lib/mcp/client,vitest","@/lib,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/mcp/client, vitest | integration-score:55 | observability-score:55",9d647495fe777f15
de6f1303b41298c236b85c91,mbarbine__platphorm-content-showback-dashboard,integration,"integration,observability,security,ai",integration-module,observability,stripe,stripe,app/actions/stripe.ts,.ts,92,,"@/lib/products,@/lib/stripe,@neondatabase/serverless","@/lib,@neondatabase/serverless",next-react,pnpm,85,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/products, @/lib/stripe, @neondatabase/serverless | integration-score:55 | observability-score:55 | security-score:55 | ai-score:45 | uses-env",f6a19e0ea6bb5fbb
e074d0eecbef13b1df4d61ca,mbarbine__platphorm-content-showback-dashboard,integration,"integration,observability,ai",mcp,mcp,mcp.test,mcp,__tests__/mcp.test.ts,.ts,291,,"../app/api/mcp/route,@neondatabase/serverless,next/server,vitest","@neondatabase/serverless,next,vitest",next-react,pnpm,75,50,catalog-only,True,none,none,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.","imports:../app/api/mcp/route, @neondatabase/serverless, next/server, vitest | integration-score:55 | observability-score:55 | ai-score:45",028559ff47be061d
ab3abefae3061d06cf36f2f3,mbarbine__platphorm-content-showback-dashboard,integration,"integration,security,logic",integration-module,auth-and-keys,stripe,stripe,lib/stripe.ts,.ts,5,stripe,stripe,stripe,next-react,pnpm,95,45,site-specific-or-low-confidence,True,none,none,secondary,"Integration component for auth-and-keys; review for shared connector, webhook, API client, or protocol adapter.",exports:stripe | imports:stripe | integration-score:55 | security-score:55 | logic-score:45 | uses-env,acb58336b47a900b
1f7a1acf5d83971264fc81b5,mbarbine__platphorm-decks,integration,"integration,observability",mcp,ai,client.test,client,__tests__/mcp/client.test.ts,.ts,249,,"@/lib/mcp/client,vitest","@/lib,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/mcp/client, vitest | integration-score:55 | observability-score:55",5b4bdd689123b538
f6a4a95dc75c46734a3ff4cc,mbarbine__platphorm-emoji,integration,"integration,ai",mcp,ai,mcp-registration.test,mcp-registration,tests/mcp-registration.test.ts,.ts,63,PRODUCTION_URL,"@/lib/mcp-client,@/lib/mcp-server,vitest","@/lib,vitest",next-react,pnpm,90,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","exports:PRODUCTION_URL | imports:@/lib/mcp-client, @/lib/mcp-server, vitest | integration-score:55 | ai-score:45",8445fd6f6526c600
5f362d6d1988af11c13a4749,mbarbine__platphorm-emoji,integration,"integration,observability",mcp,observability,mcp-client.test,mcp-client,tests/mcp-client.test.ts,.ts,465,TEST_BASE_URL,"@/lib/mcp-client,vitest","@/lib,vitest",next-react,pnpm,90,40,site-specific-or-low-confidence,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","exports:TEST_BASE_URL | imports:@/lib/mcp-client, vitest | integration-score:55 | observability-score:55",d644b83681ac8a01
ccd93ed9fb9efe468a5a2c2a,mbarbine__platphorm-emoji,integration,"integration,discovery,ai",mcp,ai,mcp-manifest.test,mcp-manifest,tests/mcp-manifest.test.ts,.ts,40,,"@/lib/mcp-server,vitest","@/lib,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/mcp-server, vitest | integration-score:55 | discovery-score:55 | ai-score:45",625ffd7bd2246a5b
6c74760650943fecff80aa56,mbarbine__platphorm-emoji,integration,"integration,observability",mcp,ai,mcp-client-mock.test,mcp-client-mock,tests/mcp-client-mock.test.ts,.ts,770,"TEST_BASE,TEST_REGISTRY","@/lib/config,@/lib/mcp-client,vitest","@/lib,vitest",next-react,pnpm,90,25,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","exports:TEST_BASE, TEST_REGISTRY | imports:@/lib/config, @/lib/mcp-client, vitest | integration-score:55 | observability-score:55",9b6e84c544903eab
158f81114fca875012978395,mbarbine__platphorm-evals,integration,"integration,observability,security,ai",mcp,observability,mcp-tools.test,mcp-tools,tests/mcp-tools.test.ts,.ts,119,,"../lib/mcp,vitest,zod","vitest,zod",next-react,pnpm,75,55,catalog-only,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","imports:../lib/mcp, vitest, zod | integration-score:55 | observability-score:55 | security-score:55 | ai-score:45",f79a4aab6974bc1c
319c175a64a2e8e71a5b2b37,mbarbine__platphorm-evals,integration,"integration,observability,ai",mcp,ai,mcp-hub-client.test,mcp-hub-client,tests/mcp-hub-client.test.ts,.ts,74,,"@/lib/integrations/mcp-hub-client,vitest","@/lib,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/integrations/mcp-hub-client, vitest | integration-score:55 | observability-score:55 | ai-score:45",ba3d9a72f9426ec5
e4a1687cdc5462995a981b98,mbarbine__platphorm-evals,integration,"integration,ai",mcp,ai,mcp.test,mcp,tests/integration/mcp.test.ts,.ts,28,,"@/lib/mcp,@/lib/mcp/server,vitest","@/lib,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/mcp, @/lib/mcp/server, vitest | integration-score:55 | ai-score:45",4faaf2136478f023
44bb8cdb38dbb28b8c0f770f,mbarbine__platphorm-evals,integration,"integration,observability,discovery",openapi,observability,openapi.test,openapi,tests/integration/openapi.test.ts,.ts,28,,"@/lib/discovery/openapi,vitest","@/lib,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.","imports:@/lib/discovery/openapi, vitest | integration-score:55 | observability-score:55 | discovery-score:55",ef5fa9f984c27b72
9ed68a2c92004944ed31ec57,mbarbine__platphorm-finance,integration,"integration,observability,discovery,logic",openapi,observability,openapi,openapi,public/schemas/openapi.json,.json,36,,,,next-react,pnpm,65,55,catalog-only,True,none,none,secondary,"Integration component for observability; review for shared connector, webhook, API client, or protocol adapter.",integration-score:55 | observability-score:55 | discovery-score:55 | logic-score:45,0a6226cb2a9321b7
f7753a497f223a4c54ef7202,mbarbine__platphorm-insights,integration,"integration,observability,security",mcp,mcp,tools.test,tools,tests/mcp/tools.test.ts,.ts,149,,"../../lib/db,../../lib/mcp/tools,vitest",vitest,next-react,pnpm,75,55,catalog-only,True,none,none,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.","imports:../../lib/db, ../../lib/mcp/tools, vitest | integration-score:55 | observability-score:55 | security-score:55",b2a43e03091e7dd6
d8b0cefa5745d0d278543b16,mbarbine__platphorm-insights,integration,"integration,observability,security,automation,ai",mcp,ai,client.test,client,tests/mcp/client.test.ts,.ts,188,,"../../lib/mcp/client,vitest",vitest,next-react,pnpm,75,50,catalog-only,True,none,secondary,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:../../lib/mcp/client, vitest | integration-score:55 | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45 | uses-env",00ba6115f63aa9fa
b4a7396ef490085c21ac7e07,mbarbine__platphorm-jules,integration,"integration,ai",mcp,ai,use-mcp.test,use-mcp,hooks/use-mcp.test.ts,.ts,112,,"./use-mcp,@testing-library/react,swr,vitest","@testing-library/react,swr,vitest",next-react,pnpm,75,55,catalog-only,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:./use-mcp, @testing-library/react, swr, vitest | integration-score:55 | ai-score:45",738a9cbb6bd24f0e
16b0241741237c0398a03802,mbarbine__platphorm-jules,integration,integration,integration-module,ai,use-calendar.test,use-calendar,hooks/use-calendar.test.ts,.ts,142,,"./use-calendar,@testing-library/react,swr,vitest","@testing-library/react,swr,vitest",next-react,pnpm,65,55,catalog-only,True,none,none,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","imports:./use-calendar, @testing-library/react, swr, vitest | integration-score:55",d7c1abb95ecb22c8
cf72f825e47ef591e09e6ed3,mbarbine__platphorm-jules,integration,"integration,observability",mcp,mcp,use-mcp,use-mcp,hooks/use-mcp.ts,.ts,101,"useMCPNetwork,useMCPServers,useMCPSites,useMCPTools","@/lib/api-types,swr","@/lib,swr",next-react,pnpm,90,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for mcp; review for shared connector, webhook, API client, or protocol adapter.","exports:useMCPNetwork, useMCPServers, useMCPSites, useMCPTools | imports:@/lib/api-types, swr | integration-score:55 | observability-score:55",3061c1e8f5937884
4bb47aaca07c1305393edb7f,mbarbine__platphorm-jules,integration,"integration,observability,security",integration-module,auth-and-keys,use-calendar,use-calendar,hooks/use-calendar.ts,.ts,111,"useCalendarEvents,useCalendars,useTodayEvents,useUpcomingEvents","@/lib/api-types,swr","@/lib,swr",next-react,pnpm,90,45,site-specific-or-low-confidence,True,none,none,none,"Integration component for auth-and-keys; review for shared connector, webhook, API client, or protocol adapter.","exports:useCalendarEvents, useCalendars, useTodayEvents, useUpcomingEvents | imports:@/lib/api-types, swr | integration-score:55 | observability-score:55 | security-score:55",eb595663bd9b28d4
0e9d38567df42dbc4d5502f7,mbarbine__platphorm-kanban,integration,"integration,observability,security,automation",integration-module,ai,calendar-sync.test,calendar-sync,__tests__/integration/calendar-sync.test.ts,.ts,148,SECRET,"@/app/api/webhooks/platphormnews/route,@/lib/board-store,next/server,vitest","@/app,@/lib,next,vitest",next-react,pnpm,90,40,site-specific-or-low-confidence,True,none,secondary,none,"Integration component for ai; review for shared connector, webhook, API client, or protocol adapter.","exports:SECRET | imports:@/app/api/webhooks/platphormnews/route, @/lib/board-store, next/server, vitest | integration-score:55 | observability-score:55 | security-score:55 | automation-score:45 | uses-env",c56b77947c32b43a
